transaction_id,timestamp,payer_vpa,payee_vpa,amount,category,status,ref_no
UPI22179783,2026-04-18T19:16:55.378Z,customer_5345@upi,manishshah@okaxis,1200,food_processing,SUCCESS,REF931894
UPI14872299,2026-04-27T19:16:55.378Z,customer_1663@upi,prakashshetty@okaxis,75000,textile,SUCCESS,REF762754
UPI97819444,2026-07-28T19:16:55.378Z,customer_3590@upi,umeshmukherjee@okaxis,75000,electronics_hardware,SUCCESS,REF876716
UPI17410108,2026-06-12T19:16:55.378Z,customer_4764@upi,sameerpandey@okaxis,15000,pharma_distribution,SUCCESS,REF104336
UPI26699845,2026-06-17T19:16:55.378Z,customer_7492@upi,tarunyadav@okaxis,5000,plastics_packaging,SUCCESS,REF142835
UPI65410879,2026-08-24T19:16:55.378Z,harishmishra@okaxis,customer_3745@upi,1200,auto_ancillary,SUCCESS,REF656103
UPI79932098,2026-08-17T19:16:55.378Z,customer_7162@upi,rajeshiyer@okaxis,48000,textile,SUCCESS,REF374695
UPI43319058,2026-04-24T19:16:55.378Z,customer_1049@upi,jagdishbansal@okaxis,25000,manufacturing,SUCCESS,REF595833
UPI35293981,2026-04-14T19:16:55.378Z,prakashshetty@okaxis,customer_9379@upi,25000,textile,SUCCESS,REF283406
UPI22245756,2026-05-20T19:16:55.378Z,customer_2789@upi,tarunpatel@okaxis,48000,plastics_packaging,SUCCESS,REF767970
UPI57229938,2026-05-30T19:16:55.378Z,customer_8586@upi,ganeshsen@okaxis,25000,textile,SUCCESS,REF246747
UPI89968750,2026-07-06T19:16:55.378Z,customer_1742@upi,anilchopra@okaxis,15000,food_processing,SUCCESS,REF583626
UPI16851080,2026-04-02T19:16:55.378Z,pradeepverma@okaxis,customer_8896@upi,5000,plastics_packaging,SUCCESS,REF309162
UPI60932484,2026-04-21T19:16:55.378Z,customer_2352@upi,sunilbhattacharya@okaxis,2500,food_processing,SUCCESS,REF820578
UPI41935185,2026-05-20T19:16:55.378Z,pranavshetty@okaxis,customer_7085@upi,48000,food_processing,SUCCESS,REF581763
UPI56248070,2026-04-09T19:16:55.378Z,customer_6731@upi,varunbansal@okaxis,8500,pharma_distribution,SUCCESS,REF723271
UPI46926697,2026-07-13T19:16:55.378Z,customer_8598@upi,prakashshetty@okaxis,5000,textile,SUCCESS,REF442326
UPI63693287,2026-06-08T19:16:55.378Z,varunbansal@okaxis,customer_6656@upi,500,pharma_distribution,SUCCESS,REF202816
UPI42936728,2026-06-25T19:16:55.378Z,krishnachatterjee@okaxis,customer_4546@upi,1200,textile,SUCCESS,REF135297
UPI97712577,2026-08-19T19:16:55.378Z,customer_8572@upi,subhashmehta@okaxis,500,manufacturing,SUCCESS,REF836990
UPI57743055,2026-03-19T19:16:55.378Z,ajayjoshi@okaxis,customer_8707@upi,8500,retail,SUCCESS,REF271786
UPI59417052,2026-06-08T19:16:55.378Z,customer_1590@upi,sunildeshmukh@okaxis,1200,fmcg_wholesale,SUCCESS,REF270239
UPI25790123,2026-08-27T19:16:55.378Z,customer_1526@upi,saurabhdutta@okaxis,75000,plastics_packaging,SUCCESS,REF129571
UPI16584490,2026-04-03T19:16:55.378Z,rahulkhan@okaxis,customer_3487@upi,75000,textile,SUCCESS,REF713672
UPI98189043,2026-03-03T19:16:55.378Z,sujatapatel@okaxis,customer_6113@upi,8500,food_processing,SUCCESS,REF153097
UPI93659336,2026-08-20T19:16:55.378Z,customer_4708@upi,chetanmishra@okaxis,1200,food_processing,SUCCESS,REF945069
UPI22717592,2026-08-06T19:16:55.378Z,customer_8246@upi,saurabhdutta@okaxis,1200,plastics_packaging,SUCCESS,REF553476
UPI61752700,2026-03-21T19:16:55.378Z,customer_8365@upi,subhashghosh@okaxis,75000,pharma_distribution,SUCCESS,REF608873
UPI23820216,2026-08-14T19:16:55.378Z,customer_8370@upi,sameermishra@okaxis,8500,auto_ancillary,SUCCESS,REF508483
UPI68642361,2026-04-19T19:16:55.378Z,naveensrivastava@okaxis,customer_4234@upi,5000,manufacturing,SUCCESS,REF616195
UPI32608024,2026-08-17T19:16:55.378Z,ishareddy@okaxis,customer_7596@upi,15000,pharma_distribution,SUCCESS,REF662565
UPI78772762,2026-08-23T19:16:55.378Z,customer_2761@upi,kumarchandran@okaxis,500,services,SUCCESS,REF544814
UPI56858796,2026-05-20T19:16:55.378Z,haribose@okaxis,customer_8702@upi,2500,retail,SUCCESS,REF826832
UPI93255015,2026-06-13T19:16:55.378Z,tarunpatel@okaxis,customer_3057@upi,5000,plastics_packaging,SUCCESS,REF239174
UPI71016975,2026-04-05T19:16:55.378Z,customer_5132@upi,rajeshsen@okaxis,8500,textile,SUCCESS,REF979062
UPI69866898,2026-05-26T19:16:55.378Z,customer_2899@upi,rameshpillai@okaxis,48000,manufacturing,SUCCESS,REF210385
UPI56193672,2026-03-20T19:16:55.378Z,subhashmehta@okaxis,customer_2997@upi,500,manufacturing,SUCCESS,REF163699
UPI83052854,2026-06-28T19:16:55.378Z,customer_5731@upi,jagdishbansal@okaxis,500,pharma_distribution,SUCCESS,REF836226
UPI10166666,2026-05-23T19:16:55.378Z,customer_4074@upi,manishmenon@okaxis,75000,manufacturing,SUCCESS,REF491855
UPI93923996,2026-06-18T19:16:55.378Z,customer_6665@upi,naveenshetty@okaxis,15000,fmcg_wholesale,SUCCESS,REF361141
UPI17380401,2026-05-25T19:16:55.378Z,ajaygupta@okaxis,customer_3810@upi,5000,fmcg_wholesale,SUCCESS,REF941307
UPI50258101,2026-05-25T19:16:55.378Z,customer_2479@upi,prakashpatel@okaxis,15000,textile,SUCCESS,REF696242
UPI18945987,2026-03-30T19:16:55.378Z,customer_4313@upi,prakashroy@okaxis,75000,fmcg_wholesale,SUCCESS,REF756500
UPI46499614,2026-07-05T19:16:55.378Z,customer_7617@upi,vikramjoshi@okaxis,8500,food_processing,SUCCESS,REF319305
UPI92641203,2026-06-16T19:16:55.378Z,customer_6364@upi,prashantchopra@okaxis,15000,auto_ancillary,SUCCESS,REF748545
UPI93759645,2026-08-03T19:16:55.378Z,shilpasinghal@okaxis,customer_4191@upi,500,textile,SUCCESS,REF374776
UPI72910493,2026-05-17T19:16:55.378Z,rahuliyer@okaxis,customer_7404@upi,2500,services,SUCCESS,REF695219
UPI39815972,2026-08-13T19:16:55.378Z,jagdishjha@okaxis,customer_5977@upi,75000,electronics_hardware,SUCCESS,REF573765
UPI40864969,2026-07-21T19:16:55.378Z,customer_5547@upi,nehashetty@okaxis,48000,electronics_hardware,SUCCESS,REF940968
UPI89113040,2026-07-12T19:16:55.378Z,customer_2420@upi,jagdishnaik@okaxis,15000,food_processing,SUCCESS,REF194050
UPI64282407,2026-06-03T19:16:55.378Z,customer_9569@upi,rakeshpatel@okaxis,15000,electronics_hardware,SUCCESS,REF996902
UPI32761959,2026-03-05T19:16:55.378Z,customer_7633@upi,jagdishchopra@okaxis,500,textile,SUCCESS,REF580077
UPI87607253,2026-07-09T19:16:55.378Z,pradeepbansal@okaxis,customer_9916@upi,15000,electronics_hardware,SUCCESS,REF540798
UPI68540509,2026-05-28T19:16:55.378Z,customer_7391@upi,tarunpatel@okaxis,5000,plastics_packaging,SUCCESS,REF142955
UPI61950617,2026-06-25T19:16:55.378Z,ishajha@okaxis,customer_9697@upi,48000,plastics_packaging,SUCCESS,REF117102
UPI60893132,2026-05-23T19:16:55.378Z,customer_2140@upi,snehasingh@okaxis,75000,plastics_packaging,SUCCESS,REF760462
UPI45090277,2026-08-10T19:16:55.378Z,deepaktrivedi@okaxis,customer_7692@upi,2500,fmcg_wholesale,SUCCESS,REF636925
UPI30930941,2026-07-13T19:16:55.378Z,customer_1991@upi,jagdishbansal@okaxis,75000,manufacturing,SUCCESS,REF377044
UPI91470679,2026-03-07T19:16:55.378Z,customer_5344@upi,nehashetty@okaxis,25000,electronics_hardware,SUCCESS,REF778043
UPI76431712,2026-07-31T19:16:55.378Z,sunilkumar@okaxis,customer_9722@upi,1200,textile,SUCCESS,REF603811
UPI22202932,2026-05-12T19:16:55.378Z,customer_1764@upi,naveenshetty@okaxis,5000,fmcg_wholesale,SUCCESS,REF384903
UPI81839891,2026-06-03T19:16:55.378Z,customer_9776@upi,ganeshroy@okaxis,25000,pharma_distribution,SUCCESS,REF518541
UPI65064814,2026-05-12T19:16:55.378Z,customer_3731@upi,naveenbhatia@okaxis,75000,fmcg_wholesale,SUCCESS,REF868614
UPI28266589,2026-07-05T19:16:55.378Z,sunilkumar@okaxis,customer_8266@upi,500,textile,SUCCESS,REF965679
UPI24500771,2026-03-04T19:16:55.378Z,customer_5688@upi,sunildeshmukh@okaxis,48000,fmcg_wholesale,SUCCESS,REF806956
UPI93489583,2026-06-26T19:16:55.378Z,customer_6969@upi,sanjaychauhan@okaxis,8500,retail,SUCCESS,REF456334
UPI41621913,2026-07-09T19:16:55.378Z,saurabhsinghal@okaxis,customer_2748@upi,48000,auto_ancillary,SUCCESS,REF244371
UPI91953317,2026-06-16T19:16:55.378Z,customer_1329@upi,sanjaychauhan@okaxis,1200,retail,SUCCESS,REF668287
UPI64206018,2026-07-02T19:16:55.378Z,customer_9687@upi,karanmenon@okaxis,75000,food_processing,SUCCESS,REF191971
UPI54768904,2026-06-08T19:16:55.378Z,amitpandey@okaxis,customer_2458@upi,25000,auto_ancillary,SUCCESS,REF845979
UPI96697530,2026-05-01T19:16:55.378Z,customer_4950@upi,vikasreddy@okaxis,8500,plastics_packaging,SUCCESS,REF927534
UPI59714120,2026-06-14T19:16:55.378Z,sachinsharma@okaxis,customer_2133@upi,75000,textile,SUCCESS,REF900524
UPI60207561,2026-04-19T19:16:55.378Z,saurabhdutta@okaxis,customer_6648@upi,8500,food_processing,SUCCESS,REF895505
UPI31233410,2026-05-01T19:16:55.378Z,customer_6799@upi,ganeshsen@okaxis,48000,textile,SUCCESS,REF609699
UPI72513888,2026-05-16T19:16:55.378Z,customer_1559@upi,nikhildutta@okaxis,8500,fmcg_wholesale,SUCCESS,REF706994
UPI50437885,2026-08-22T19:16:55.378Z,rajeshreddy@okaxis,customer_5567@upi,2500,auto_ancillary,SUCCESS,REF317947
UPI68060956,2026-07-01T19:16:55.378Z,rahulsharma@okaxis,customer_6128@upi,75000,pharma_distribution,SUCCESS,REF539780
UPI95105324,2026-04-24T19:16:55.378Z,snehanambiar@okaxis,customer_7214@upi,15000,plastics_packaging,SUCCESS,REF436381
UPI17959876,2026-07-09T19:16:55.378Z,sunildeshmukh@okaxis,customer_7465@upi,25000,fmcg_wholesale,SUCCESS,REF838306
UPI19680169,2026-05-18T19:16:55.378Z,jagdishchopra@okaxis,customer_2185@upi,48000,textile,SUCCESS,REF642777
UPI29988425,2026-04-21T19:16:55.378Z,customer_9348@upi,mukeshdutta@okaxis,1200,food_processing,SUCCESS,REF913684
UPI45273533,2026-06-20T19:16:55.378Z,naveenmukherjee@okaxis,customer_2592@upi,75000,retail,SUCCESS,REF581581
UPI58591049,2026-07-03T19:16:55.378Z,snehanambiar@okaxis,customer_3222@upi,5000,plastics_packaging,SUCCESS,REF843692
UPI49663194,2026-05-24T19:16:55.378Z,snehamishra@okaxis,customer_7212@upi,500,pharma_distribution,SUCCESS,REF263904
UPI34878858,2026-07-11T19:16:55.378Z,customer_8198@upi,arjunkhan@okaxis,48000,retail,SUCCESS,REF372773
UPI87293595,2026-06-04T19:16:55.378Z,customer_8488@upi,sujatapatel@okaxis,15000,food_processing,SUCCESS,REF167523
UPI56629629,2026-08-16T19:16:55.378Z,tarunyadav@okaxis,customer_9054@upi,500,plastics_packaging,SUCCESS,REF212040
UPI69275848,2026-03-30T19:16:55.378Z,customer_5534@upi,snehanambiar@okaxis,2500,plastics_packaging,SUCCESS,REF136882
UPI98287808,2026-03-08T19:16:55.378Z,customer_8234@upi,prakashshetty@okaxis,5000,textile,SUCCESS,REF339270
UPI43387731,2026-07-15T19:16:55.378Z,mukeshchatterjee@okaxis,customer_5126@upi,5000,services,SUCCESS,REF683094
UPI50964506,2026-08-24T19:16:55.378Z,customer_2849@upi,rajeshreddy@okaxis,1200,auto_ancillary,SUCCESS,REF698908
UPI84073688,2026-04-25T19:16:55.378Z,aaravreddy@okaxis,customer_1708@upi,8500,plastics_packaging,SUCCESS,REF383935
UPI92437500,2026-03-07T19:16:55.378Z,customer_3676@upi,sunildeshmukh@okaxis,25000,fmcg_wholesale,SUCCESS,REF702064
UPI62444830,2026-04-19T19:16:55.378Z,customer_8392@upi,sanjaychauhan@okaxis,5000,retail,SUCCESS,REF183850
UPI37151234,2026-05-13T19:16:55.378Z,customer_6162@upi,sachinnambiar@okaxis,500,services,SUCCESS,REF226516
UPI16278935,2026-07-29T19:16:55.378Z,amitpandey@okaxis,customer_3956@upi,500,auto_ancillary,SUCCESS,REF193950
UPI96216820,2026-03-23T19:16:55.378Z,sameermishra@okaxis,customer_3416@upi,500,auto_ancillary,SUCCESS,REF316709
UPI40020447,2026-05-16T19:16:55.378Z,customer_2844@upi,vikramjoshi@okaxis,75000,food_processing,SUCCESS,REF692013
UPI77412037,2026-04-15T19:16:55.378Z,customer_5216@upi,sujatanair@okaxis,2500,plastics_packaging,SUCCESS,REF883753
UPI54780478,2026-06-20T19:16:55.378Z,rahuliyer@okaxis,customer_5168@upi,48000,services,SUCCESS,REF122484
UPI85181327,2026-05-20T19:16:55.378Z,customer_9006@upi,anilreddy@okaxis,75000,food_processing,SUCCESS,REF805428
UPI88336805,2026-05-06T19:16:55.378Z,customer_6704@upi,sunilkumar@okaxis,5000,textile,SUCCESS,REF896473
UPI20635802,2026-07-29T19:16:55.378Z,sachinsharma@okaxis,customer_3899@upi,25000,textile,SUCCESS,REF426176
UPI75133873,2026-06-08T19:16:55.378Z,ganeshbose@okaxis,customer_5897@upi,500,textile,SUCCESS,REF491759
UPI41553240,2026-04-17T19:16:55.378Z,customer_7671@upi,naveenshetty@okaxis,2500,fmcg_wholesale,SUCCESS,REF157110
UPI76282793,2026-08-02T19:16:55.378Z,umeshmukherjee@okaxis,customer_7860@upi,25000,electronics_hardware,SUCCESS,REF252785
UPI92378086,2026-07-27T19:16:55.378Z,customer_1768@upi,rajeshreddy@okaxis,1200,auto_ancillary,SUCCESS,REF576006
UPI19561342,2026-03-04T19:16:55.378Z,customer_7368@upi,jagdishjha@okaxis,25000,electronics_hardware,SUCCESS,REF390663
UPI34221450,2026-07-18T19:16:55.378Z,customer_7299@upi,shilpasrivastava@okaxis,25000,services,SUCCESS,REF427310
UPI39413966,2026-05-03T19:16:55.378Z,customer_4867@upi,sachinpillai@okaxis,2500,auto_ancillary,SUCCESS,REF983171
UPI14861111,2026-07-09T19:16:55.378Z,customer_5044@upi,rahulmalhotra@okaxis,48000,services,SUCCESS,REF622133
UPI66951774,2026-06-28T19:16:55.378Z,customer_1468@upi,gitadutta@okaxis,15000,retail,SUCCESS,REF874753
UPI88741512,2026-04-09T19:16:55.378Z,rituyadav@okaxis,customer_5446@upi,1200,fmcg_wholesale,SUCCESS,REF738252
UPI19952546,2026-05-22T19:16:55.378Z,customer_8949@upi,saurabhdutta@okaxis,5000,food_processing,SUCCESS,REF776520
UPI76973765,2026-06-19T19:16:55.378Z,nikhildutta@okaxis,customer_7616@upi,1200,fmcg_wholesale,SUCCESS,REF620111
UPI52860725,2026-05-30T19:16:55.378Z,customer_2754@upi,meeradesai@okaxis,48000,food_processing,SUCCESS,REF666250
UPI27335648,2026-04-25T19:16:55.378Z,snehanambiar@okaxis,customer_9333@upi,5000,plastics_packaging,SUCCESS,REF778823
UPI56787422,2026-07-05T19:16:55.378Z,krishnasharma@okaxis,customer_6993@upi,15000,fmcg_wholesale,SUCCESS,REF488387
UPI14271604,2026-04-21T19:16:55.378Z,aditipillai@okaxis,customer_5040@upi,2500,textile,SUCCESS,REF692164
UPI29510416,2026-05-03T19:16:55.378Z,sanjaysen@okaxis,customer_5446@upi,25000,auto_ancillary,SUCCESS,REF554043
UPI88892746,2026-03-04T19:16:55.378Z,customer_7850@upi,vikasreddy@okaxis,15000,plastics_packaging,SUCCESS,REF404579
UPI55474151,2026-06-26T19:16:55.378Z,customer_2557@upi,rahuliyer@okaxis,2500,services,SUCCESS,REF740995
UPI18976851,2026-06-30T19:16:55.378Z,pradeepbansal@okaxis,customer_5539@upi,2500,electronics_hardware,SUCCESS,REF927179
UPI75789737,2026-06-23T19:16:55.378Z,rohitnaik@okaxis,customer_9435@upi,1200,food_processing,SUCCESS,REF293688
UPI78968364,2026-07-03T19:16:55.378Z,rahuliyer@okaxis,customer_3552@upi,48000,services,SUCCESS,REF737743
UPI78234953,2026-05-05T19:16:55.378Z,customer_8860@upi,shilpasaxena@okaxis,75000,manufacturing,SUCCESS,REF923233
UPI99978395,2026-06-26T19:16:55.378Z,rahuliyer@okaxis,customer_2000@upi,1200,services,SUCCESS,REF980713
UPI77254243,2026-05-27T19:16:55.378Z,rameshbansal@okaxis,customer_7276@upi,48000,services,SUCCESS,REF607407
UPI19784722,2026-05-29T19:16:55.378Z,customer_5661@upi,subhashmehta@okaxis,48000,manufacturing,SUCCESS,REF467202
UPI63958719,2026-03-26T19:16:55.378Z,amitkumar@okaxis,customer_2794@upi,15000,fmcg_wholesale,SUCCESS,REF590655
UPI42831790,2026-03-21T19:16:55.378Z,customer_3980@upi,rahuliyer@okaxis,1200,services,SUCCESS,REF274988
UPI16126157,2026-03-30T19:16:55.378Z,customer_4191@upi,tarunpatel@okaxis,15000,plastics_packaging,SUCCESS,REF384089
UPI50230709,2026-04-03T19:16:55.378Z,raviswaminathan@okaxis,customer_2067@upi,2500,electronics_hardware,SUCCESS,REF848514
UPI58201003,2026-06-27T19:16:55.378Z,vikrampatil@okaxis,customer_1913@upi,48000,pharma_distribution,SUCCESS,REF565486
UPI59759259,2026-05-19T19:16:55.378Z,customer_3700@upi,sameergupta@okaxis,5000,services,SUCCESS,REF598892
UPI51294367,2026-08-04T19:16:55.378Z,pranavshetty@okaxis,customer_8069@upi,2500,food_processing,SUCCESS,REF779290
UPI25861882,2026-04-07T19:16:55.378Z,rahulmalhotra@okaxis,customer_9324@upi,15000,services,SUCCESS,REF503900
UPI53184027,2026-05-15T19:16:55.378Z,rahulmalhotra@okaxis,customer_3439@upi,75000,services,SUCCESS,REF136612
UPI59649691,2026-04-20T19:16:55.378Z,customer_2050@upi,rahulsharma@okaxis,2500,pharma_distribution,SUCCESS,REF307982
UPI28314429,2026-07-30T19:16:55.378Z,sujataswaminathan@okaxis,customer_7466@upi,8500,fmcg_wholesale,SUCCESS,REF915231
UPI78900462,2026-04-01T19:16:55.378Z,customer_2656@upi,rakeshpatel@okaxis,1200,electronics_hardware,SUCCESS,REF722249
UPI67796682,2026-05-30T19:16:55.378Z,customer_1261@upi,umeshswaminathan@okaxis,8500,plastics_packaging,SUCCESS,REF259591
UPI58058641,2026-06-24T19:16:55.378Z,vikasreddy@okaxis,customer_4586@upi,8500,plastics_packaging,SUCCESS,REF824479
UPI39408564,2026-07-21T19:16:55.378Z,customer_9603@upi,pranavdeshmukh@okaxis,1200,services,SUCCESS,REF480802
UPI68235339,2026-06-18T19:16:55.378Z,customer_4951@upi,sujataswaminathan@okaxis,8500,fmcg_wholesale,SUCCESS,REF559116
UPI17594521,2026-07-04T19:16:55.378Z,customer_8935@upi,bhavnabansal@okaxis,5000,auto_ancillary,SUCCESS,REF156643
UPI17208333,2026-05-04T19:16:55.378Z,customer_5529@upi,sujataswaminathan@okaxis,25000,fmcg_wholesale,SUCCESS,REF237272
UPI53465663,2026-07-04T19:16:55.378Z,customer_3370@upi,bhavnachatterjee@okaxis,8500,auto_ancillary,SUCCESS,REF231558
UPI79422067,2026-03-17T19:16:55.378Z,customer_1764@upi,sunilkulkarni@okaxis,500,fmcg_wholesale,SUCCESS,REF636724
UPI94799768,2026-08-19T19:16:55.378Z,varunbansal@okaxis,customer_7684@upi,48000,pharma_distribution,SUCCESS,REF816658
UPI15987654,2026-07-29T19:16:55.378Z,nehachauhan@okaxis,customer_4768@upi,2500,manufacturing,SUCCESS,REF101917
UPI56041280,2026-08-10T19:16:55.378Z,customer_9322@upi,tarunyadav@okaxis,15000,plastics_packaging,SUCCESS,REF389722
UPI84682870,2026-06-27T19:16:55.378Z,customer_6318@upi,umeshbhatia@okaxis,2500,services,SUCCESS,REF343962
UPI38301311,2026-03-22T19:16:55.378Z,customer_8395@upi,sujatanair@okaxis,48000,services,SUCCESS,REF995192
UPI29952160,2026-04-08T19:16:55.378Z,customer_3858@upi,ganeshroy@okaxis,48000,pharma_distribution,SUCCESS,REF240636
UPI69357638,2026-06-10T19:16:55.378Z,customer_9681@upi,prashantchopra@okaxis,500,auto_ancillary,SUCCESS,REF544182
UPI22906635,2026-06-22T19:16:55.378Z,karankulkarni@okaxis,customer_4501@upi,75000,services,SUCCESS,REF136385
UPI83654706,2026-03-20T19:16:55.378Z,customer_2625@upi,rajeshiyer@okaxis,15000,textile,SUCCESS,REF114467
UPI41324074,2026-07-14T19:16:55.378Z,customer_8023@upi,ravijoshi@okaxis,500,pharma_distribution,SUCCESS,REF442318
UPI52303626,2026-05-20T19:16:55.378Z,customer_1337@upi,kavitapatel@okaxis,25000,services,SUCCESS,REF150493
UPI29648919,2026-06-30T19:16:55.378Z,customer_4870@upi,jagdishbansal@okaxis,75000,manufacturing,SUCCESS,REF836215
UPI83082175,2026-04-24T19:16:55.378Z,karankulkarni@okaxis,customer_9595@upi,2500,services,SUCCESS,REF863371
UPI28992283,2026-06-26T19:16:55.378Z,ashoksharma@okaxis,customer_7151@upi,48000,pharma_distribution,SUCCESS,REF962519
UPI40434799,2026-08-27T19:16:55.378Z,rahuliyer@okaxis,customer_9844@upi,25000,services,SUCCESS,REF530879
UPI97131944,2026-04-23T19:16:55.378Z,customer_4646@upi,karannambiar@okaxis,15000,plastics_packaging,SUCCESS,REF832341
UPI35472608,2026-04-30T19:16:55.378Z,customer_3195@upi,jagdishghosh@okaxis,5000,pharma_distribution,SUCCESS,REF697461
UPI18512345,2026-03-28T19:16:55.378Z,customer_7798@upi,sureshghosh@okaxis,75000,electronics_hardware,SUCCESS,REF923460
UPI75973379,2026-07-27T19:16:55.378Z,customer_1426@upi,nitinbose@okaxis,48000,textile,SUCCESS,REF274228
UPI64244598,2026-06-12T19:16:55.378Z,customer_6718@upi,krishnachatterjee@okaxis,2500,textile,SUCCESS,REF180320
UPI46381558,2026-04-10T19:16:55.378Z,customer_6981@upi,rakeshsaxena@okaxis,5000,fmcg_wholesale,SUCCESS,REF138958
UPI12106481,2026-08-21T19:16:55.378Z,naveenshetty@okaxis,customer_8185@upi,500,fmcg_wholesale,SUCCESS,REF914031
UPI17808256,2026-05-22T19:16:55.378Z,customer_7970@upi,kavitachopra@okaxis,5000,auto_ancillary,SUCCESS,REF236095
UPI26542438,2026-04-24T19:16:55.378Z,customer_6643@upi,amitpandey@okaxis,75000,auto_ancillary,SUCCESS,REF802372
UPI78031250,2026-07-22T19:16:55.378Z,customer_6173@upi,kavitakumar@okaxis,500,fmcg_wholesale,SUCCESS,REF876751
UPI68663580,2026-03-12T19:16:55.378Z,manishiyer@okaxis,customer_6202@upi,8500,electronics_hardware,SUCCESS,REF789787
UPI41494984,2026-05-23T19:16:55.378Z,customer_6034@upi,sachinpillai@okaxis,25000,auto_ancillary,SUCCESS,REF138703
UPI86247685,2026-05-14T19:16:55.378Z,customer_3641@upi,saurabhdutta@okaxis,48000,food_processing,SUCCESS,REF987388
UPI29310570,2026-05-25T19:16:55.378Z,customer_9662@upi,snehatrivedi@okaxis,48000,pharma_distribution,SUCCESS,REF866396
UPI83739197,2026-07-21T19:16:55.378Z,customer_4404@upi,vikasreddy@okaxis,5000,plastics_packaging,SUCCESS,REF772951
UPI29255787,2026-08-08T19:16:55.378Z,customer_8837@upi,sunilbhattacharya@okaxis,2500,food_processing,SUCCESS,REF270941
UPI72249228,2026-07-19T19:16:55.378Z,customer_8602@upi,sunilkulkarni@okaxis,500,fmcg_wholesale,SUCCESS,REF390922
UPI55775077,2026-05-07T19:16:55.378Z,customer_1003@upi,deepaktrivedi@okaxis,1200,fmcg_wholesale,SUCCESS,REF830115
UPI79555555,2026-04-27T19:16:55.378Z,customer_3013@upi,priyareddy@okaxis,5000,fmcg_wholesale,SUCCESS,REF452411
UPI99979552,2026-03-11T19:16:55.378Z,naveenmukherjee@okaxis,customer_2271@upi,1200,retail,SUCCESS,REF188364
UPI40102623,2026-04-23T19:16:55.378Z,customer_4082@upi,harishjoshi@okaxis,25000,textile,SUCCESS,REF235196
UPI49646990,2026-07-18T19:16:55.378Z,customer_3418@upi,subhashpillai@okaxis,48000,fmcg_wholesale,SUCCESS,REF556797
UPI15001543,2026-05-11T19:16:55.378Z,customer_7919@upi,varunbansal@okaxis,1200,pharma_distribution,SUCCESS,REF183722
UPI29221836,2026-06-23T19:16:55.378Z,anildeshmukh@okaxis,customer_3890@upi,75000,plastics_packaging,SUCCESS,REF713194
UPI22030092,2026-05-02T19:16:55.378Z,customer_9302@upi,ashoksharma@okaxis,48000,pharma_distribution,SUCCESS,REF509101
UPI79815200,2026-08-05T19:16:55.378Z,prakashroy@okaxis,customer_6796@upi,25000,fmcg_wholesale,SUCCESS,REF301998
UPI15632716,2026-05-25T19:16:55.378Z,customer_8677@upi,sameergupta@okaxis,500,services,SUCCESS,REF389108
